result,Draw_odd,odd_dif,ovr_dif,att_dif,mid_dif,defe_dif,rank_dif,points_dif,Elo_ranking_dif,Elo_rating_dif,goal_balance_dif
draw,3.12,-0.8400000000000003,4.530000000000001,3.739999999999995,4.900000000000006,7.030000000000001,1.0,-9.0,-6,31,-0.00517193416712558
draw,2.79,-0.56,-0.6299999999999955,-1.0400000000000063,-0.9099999999999966,-0.06999999999999318,7.0,-27.0,1,-42,0.529550879479975
win,3.3,-5.0,6.650000000000006,2.739999999999995,7.150000000000006,8.150000000000006,-38.0,133.0,-31,265,0.15716263846928502
draw,5.85,-14.420000000000002,17.450000000000003,15.769999999999996,20.050000000000004,17.980000000000004,-78.0,809.0,-57,261,0.5243613157839495
draw,3.02,-1.71,8.650000000000006,7.159999999999997,8.800000000000011,9.730000000000004,-25.0,403.0,-7,48,0.8407459000397042
win,4.69,-7.03,8.120000000000005,9.059999999999988,8.060000000000002,7.8300000000000125,-13.0,218.0,-23,182,1.0804724663571135
lose,3.13,-1.4100000000000001,8.120000000000005,9.059999999999988,8.060000000000002,7.8300000000000125,-16.0,181.0,-14,142,0.994003993422598
draw,3.44,-3.8400000000000003,9.77000000000001,10.0,10.240000000000009,10.940000000000012,-10.0,410.0,-9,168,0.3894332122703451
win,2.91,2.3,-1.9599999999999937,-0.8200000000000074,-2.789999999999992,-1.1799999999999926,12.0,-379.0,1,-36,-0.3435023891610719
draw,3.16,-0.6500000000000004,-1.9599999999999937,-0.8200000000000074,-2.789999999999992,-1.1799999999999926,4.0,-20.0,2,-6,-0.331386152038326
win,3.05,-2.73,6.890000000000001,4.769999999999996,6.890000000000001,7.469999999999999,-20.0,220.0,-19,175,0.021304630463046315
win,3.6,-4.449999999999999,5.710000000000008,7.359999999999999,5.840000000000003,5.210000000000008,-6.0,32.0,-4,97,0.970345073980311
win,4.55,-6.669999999999999,5.38000000000001,4.640000000000001,4.650000000000006,6.980000000000004,-22.0,138.0,-32,304,0.8445298976542327
win,3.38,-5.28,7.650000000000006,7.569999999999993,7.820000000000007,12.150000000000006,-28.0,112.0,-17,214,0.5536369974436439
lose,3.46,-0.22999999999999998,4.27000000000001,1.5499999999999972,6.210000000000008,4.650000000000006,1.0,-12.0,3,-23,0.39160382777097746
win,3.97,-7.02,8.800000000000011,7.089999999999989,8.030000000000001,8.88000000000001,-8.0,63.0,-13,195,1.1546443269166813
win,3.29,-0.009999999999999787,0.0,2.5999999999999943,-1.2000000000000028,-2.200000000000003,-30.0,271.0,7,-38,0.1605843372677625
draw,3.15,1.7200000000000002,-5.939999999999998,-4.730000000000004,-5.640000000000001,-6.640000000000001,11.0,-311.0,27,-181,0.16883377156416335
win,3.2,-0.8999999999999999,-1.6700000000000017,-1.0700000000000074,-1.5300000000000011,-0.5300000000000011,-5.0,14.0,-4,11,-0.042555207704510656
lose,5.25,10.79,-6.670000000000002,-8.170000000000002,-4.219999999999999,-6.219999999999999,14.0,-125.0,39,-352,-0.8675697569756975
win,3.11,1.4499999999999997,1.6899999999999977,0.4399999999999977,4.189999999999998,3.25,32.0,-185.0,-33,138,0.029424637911825535
lose,3.71,1.37,-1.9000000000000057,-4.200000000000003,-0.5999999999999943,0.09999999999999432,43.0,-559.0,24,-291,0.41632846223343994
draw,3.3,3.3899999999999997,-2.1200000000000045,-3.5,0.25,1.3799999999999955,-5.0,13.0,31,-168,-0.34842215256008363
draw,3.4,-0.6799999999999997,0.8799999999999955,-0.12000000000000455,2.8799999999999955,0.8799999999999955,35.0,-414.0,-15,56,0.6279101170660729
lose,3.1,0.14000000000000012,0.21999999999999886,-2.8900000000000006,3.6099999999999994,3.6700000000000017,50.0,-611.0,4,-21,0.15515548602883905
draw,2.95,0.6200000000000001,-1.0,-4.0,1.0,-1.0,34.0,-277.0,8,-27,0.16139497911043738
draw,3.5,-6.6,4.939999999999998,4.280000000000001,5.170000000000002,3.0,-56.0,199.0,-39,225,0.5951676528599605
win,3.15,-1.5699999999999998,2.6299999999999955,2.719999999999999,3.3599999999999994,2.25,-29.0,276.0,-38,248,0.4156577885391445
lose,3.37,-1.2799999999999998,1.1799999999999926,-0.18999999999999773,1.4099999999999966,0.8199999999999932,-2.0,32.0,5,-64,0.05705063107500363
lose,1.91,0.020000000000000018,-1.4399999999999977,-3.4099999999999966,0.730000000000004,-2.0,-3.0,38.0,1,-46,0.45382256140041805
lose,2.99,-1.9800000000000004,2.0,-2.5,-0.5,6.5,8.0,-49.0,18,-93,-0.4994040716402526
draw,3.22,0.43999999999999995,-1.5300000000000011,-3.269999999999996,-0.7599999999999909,-0.5900000000000034,6.0,-145.0,2,-20,-0.03328932478310076
draw,3.0,1.4,-1.5300000000000011,-3.269999999999996,-0.7599999999999909,-0.5900000000000034,-1.0,18.0,-1,12,-0.10268353208061609
win,3.93,-4.54,6.060000000000002,6.469999999999999,6.470000000000013,4.640000000000001,-9.0,78.0,-25,200,0.2945880691032008
win,3.27,2.09,-1.6700000000000017,-1.7000000000000028,-0.9299999999999926,-3.3400000000000034,1.0,-280.0,-1,10,-0.49848934326694816
win,3.52,0.020000000000000018,4.400000000000006,4.269999999999996,3.2900000000000063,5.3799999999999955,-6.0,101.0,-3,67,0.8091418385536032
draw,4.16,-5.52,8.0,8.469999999999999,7.290000000000006,4.8799999999999955,-22.0,363.0,-11,164,0.07320422026304374
lose,3.98,-4.550000000000001,4.8700000000000045,6.670000000000002,5.820000000000007,4.609999999999999,-28.0,153.0,-11,95,0.19164511214257873
win,3.93,-5.49,4.219999999999999,6.359999999999999,3.230000000000004,3.3799999999999955,-25.0,461.0,-30,373,0.3137753168394882
lose,3.57,-3.7,4.219999999999999,6.359999999999999,3.230000000000004,3.3799999999999955,-9.0,333.0,-18,221,0.3408832007872542
win,3.05,-0.13999999999999968,-2.280000000000001,-1.8100000000000023,-2.269999999999996,-2.8400000000000034,2.0,-73.0,-6,135,0.46375018346080465
lose,3.24,0.48,-2.8299999999999983,-0.9699999999999989,-2.819999999999993,-2.3400000000000034,-1.0,20.0,2,-55,-0.2879658406573644
win,2.98,0.75,-1.6500000000000057,-0.769999999999996,-1.3599999999999994,-2.7700000000000102,6.0,-328.0,-2,23,-0.056665218819192065
win,3.1,-1.7000000000000002,5.0,3.8700000000000045,4.490000000000009,5.079999999999998,-39.0,164.0,-23,219,0.1869447689893326
win,4.1,-6.970000000000001,5.0,6.469999999999999,3.2900000000000063,2.8799999999999955,-40.0,559.0,-16,318,0.3209909141379264
win,3.35,-1.6100000000000003,4.060000000000002,4.189999999999998,4.1200000000000045,3.8799999999999955,-12.0,214.0,-9,138,-0.004512436715826573
win,6.77,-11.15,11.0,11.469999999999999,6.290000000000006,12.879999999999995,-51.0,247.0,-42,299,0.9284023668639053
win,3.67,0.31999999999999984,8.120000000000005,9.230000000000004,8.88000000000001,8.170000000000002,-4.0,82.0,-11,191,0.33276799345115304
lose,3.75,-3.33,3.469999999999999,3.9399999999999977,4.090000000000003,3.4799999999999898,-14.0,309.0,-7,146,-0.08712605333275558
win,4.35,-7.750000000000001,8.0,13.469999999999999,5.290000000000006,0.8799999999999955,-30.0,536.0,-46,448,0.6725794095114621
lose,3.33,1.7599999999999998,-3.6099999999999994,-1.5900000000000034,-4.1499999999999915,-3.950000000000003,2.0,-339.0,1,-11,-0.25616626156211164
win,4.39,-5.15,6.0,6.799999999999997,6.460000000000008,9.379999999999995,-10.0,88.0,-13,112,0.4321158947153642
draw,3.91,5.92,-7.799999999999997,-1.5300000000000011,-13.399999999999999,-14.329999999999998,49.0,-352.0,21,-85,0.16284773316516013
lose,5.08,4.36,-5.030000000000001,-6.239999999999995,-9.549999999999997,-4.469999999999999,47.0,-697.0,29,-202,-0.3481079709455388
lose,4.09,7.56,-5.030000000000001,-6.239999999999995,-9.549999999999997,-4.469999999999999,34.0,-550.0,39,-372,-0.34725371091243534
win,3.65,2.3600000000000003,3.5,1.5,-3.5,3.0,18.0,-198.0,6,-32,0.4234687689508793
win,3.07,0.31999999999999984,6.829999999999998,7.0,0.3299999999999983,5.670000000000002,29.0,-308.0,-4,44,0.9652729811154384
draw,3.28,0.4500000000000002,6.0,6.599999999999994,1.2999999999999972,6.200000000000003,-30.0,322.0,20,-88,-0.5215557978916758
lose,4.88,7.460000000000001,-11.0,-11.599999999999994,-11.799999999999997,-8.799999999999997,70.0,-487.0,45,-190,0.0714379531364926
lose,4.77,12.36,-13.709999999999994,-15.030000000000001,-14.049999999999997,-11.459999999999994,26.0,-522.0,49,-391,-1.5831473260079272
lose,3.73,2.5199999999999996,-3.0,-1.5,0.0,-3.0,28.0,-279.0,17,-82,-0.6754605038362377
draw,3.13,-1.42,-2.0,0.0799999999999983,-4.150000000000006,-4.079999999999998,-14.0,77.0,1,-2,-0.5051253464641303
draw,4.4,-7.46,8.799999999999997,8.61,11.249999999999993,8.25,-53.0,406.0,-50,213,-0.3163845842557547
lose,4.2,7.01,-10.61,-7.980000000000004,-11.590000000000003,-10.909999999999997,28.0,-821.0,18,-331,-1.0822825221641683
win,3.75,-1.4999999999999998,13.0,8.079999999999998,13.849999999999994,14.920000000000002,-20.0,64.0,-40,208,-0.6145036861205578
lose,3.09,1.31,-5.180000000000007,-2.010000000000005,-6.359999999999999,-6.0,-1.0,29.0,2,-43,-0.5891486717414944
lose,3.45,1.27,-2.1200000000000045,-1.3100000000000023,-4.209999999999994,-3.5700000000000074,-6.0,131.0,26,-209,0.2681716379924666
lose,3.39,-0.28000000000000025,-2.3400000000000034,-0.6099999999999994,-3.3599999999999994,-2.2900000000000063,12.0,-267.0,23,-131,-0.4288068974261443
lose,3.33,-0.98,-0.3499999999999943,3.0900000000000034,-1.0799999999999983,-1.9399999999999977,33.0,-255.0,13,-71,-0.33864646855174596
lose,3.25,-1.85,3.9000000000000057,6.329999999999998,2.450000000000003,3.3900000000000006,-15.0,48.0,-9,21,0.8952177533773364
draw,3.16,-2.1200000000000006,0.6599999999999966,2.769999999999996,-0.730000000000004,-2.7900000000000063,52.0,-470.0,18,-121,0.4975317080580238
win,3.39,-4.140000000000001,5.659999999999997,10.480000000000004,4.329999999999998,2.569999999999993,4.0,-56.0,-34,204,0.8606388344731317
draw,2.93,1.2800000000000002,-6.159999999999997,-4.439999999999998,-8.049999999999997,-8.11,27.0,-450.0,10,-79,-0.1250175133207379
draw,3.26,0.9700000000000002,-1.75,0.35999999999999943,-2.8100000000000023,-3.0700000000000074,54.0,-477.0,24,-183,-0.49788255223037836
lose,3.04,-0.8399999999999999,-1.2199999999999989,-1.1099999999999994,-2.6099999999999994,-4.670000000000002,-16.0,334.0,4,-6,0.006239493081598324
lose,3.45,-4.210000000000001,2.780000000000001,9.89,-1.6099999999999994,-5.670000000000002,-14.0,81.0,-17,103,0.22747632114720723
draw,3.68,-3.71,7.0,7.329999999999998,7.6200000000000045,6.200000000000003,-3.0,128.0,-38,259,-0.06230620590482183
draw,2.93,1.1799999999999997,-0.730000000000004,-0.8400000000000034,0.21999999999999886,-1.7800000000000011,3.0,-392.0,5,-198,-0.840451517224597
lose,2.87,1.69,-1.3400000000000034,-0.9500000000000028,-1.1200000000000045,-1.2800000000000011,5.0,-15.0,8,-167,0.0883098745647739
draw,3.42,2.32,-1.3400000000000034,-0.9500000000000028,-1.1200000000000045,-1.2800000000000011,3.0,-93.0,6,-142,0.15911161972577187
lose,3.12,-0.9700000000000002,-1.8900000000000006,-0.10999999999999943,-1.6700000000000017,-0.7800000000000011,3.0,-64.0,11,-145,-0.6810678352999793
win,4.68,-1.9600000000000002,5.939999999999998,2.8299999999999983,6.939999999999998,6.939999999999998,-19.0,321.0,-30,227,-0.17494156307070086
draw,4.52,-7.65,11.269999999999996,10.829999999999998,10.269999999999996,11.11,-29.0,458.0,-19,164,0.9648784738222308
win,4.0,-8.2,6.939999999999998,1.3299999999999983,8.439999999999998,8.439999999999998,-9.0,50.0,-18,127,-0.759350952115698
win,2.62,-1.2999999999999998,5.0,5.049999999999997,5.269999999999996,5.439999999999998,5.0,-14.0,-9,78,-0.4417460193058766
win,3.72,-4.42,4.939999999999998,3.8299999999999983,8.939999999999998,1.9399999999999977,-37.0,610.0,-29,229,-0.06747638326585698
win,3.03,0.75,0.9399999999999977,0.8599999999999994,1.1499999999999915,1.5600000000000023,7.0,-37.0,6,-96,-0.3657123040088566
win,3.6,0.16999999999999993,0.9399999999999977,0.8599999999999994,1.1499999999999915,1.5600000000000023,5.0,-265.0,5,-94,-0.3393741981577795
win,4.44,-8.48,16.939999999999998,16.33,17.439999999999998,15.439999999999998,-81.0,798.0,-72,371,-0.24027172470065594
draw,3.23,2.3499999999999996,-2.6700000000000017,-0.730000000000004,-3.0,-2.3900000000000006,-3.0,127.0,4,-52,-0.5875038028597506
draw,3.28,2.36,-2.6700000000000017,-0.730000000000004,-3.0,-2.3900000000000006,6.0,-464.0,9,-247,-0.6237361348945558
win,3.41,-3.66,4.670000000000002,4.730000000000004,4.439999999999998,5.769999999999996,-8.0,317.0,2,-9,0.5526767514215213
win,3.12,-1.85,8.090000000000003,7.179999999999993,7.819999999999993,7.670000000000002,-10.0,245.0,-20,170,0.8931349047087026
lose,3.15,2.04,-3.5900000000000034,-5.319999999999993,-3.1599999999999966,-0.8000000000000114,14.0,-227.0,17,-151,-1.085644400524239
draw,3.04,1.4500000000000002,-1.230000000000004,-4.289999999999992,-1.1700000000000017,-0.36000000000001364,-4.0,39.0,-5,33,-0.9726993629595517
lose,3.5,-1.8000000000000003,6.8799999999999955,3.239999999999995,7.409999999999997,4.709999999999994,-22.0,234.0,-21,101,1.0474991746450975
draw,3.22,3.0,-10.400000000000006,-11.040000000000006,-11.150000000000006,-11.010000000000005,6.0,-155.0,5,-56,0.1309821900096516
draw,3.05,1.1099999999999999,-4.060000000000002,-2.6400000000000006,-4.400000000000006,-5.730000000000004,4.0,-70.0,28,-176,0.6476094147234903
lose,3.32,2.09,-2.5799999999999983,-2.3599999999999994,-2.9099999999999966,-3.319999999999993,38.0,-319.0,28,-314,0.5407130124777183
draw,3.16,1.9900000000000002,-0.5900000000000034,-0.9699999999999989,-0.5499999999999972,0.7800000000000011,47.0,-514.0,20,-172,0.013235326973346062
win,3.08,-0.7000000000000002,1.4000000000000057,2.730000000000004,1.730000000000004,1.1300000000000097,-21.0,222.0,-11,112,0.1592360836786324
win,3.54,-2.29,6.829999999999998,6.530000000000001,5.6000000000000085,7.0,33.0,-280.0,-23,136,0.07553356916165754
win,3.91,-5.07,6.8799999999999955,8.060000000000002,6.670000000000002,7.109999999999999,-15.0,50.0,-9,39,1.680088279914603
win,4.3,-7.53,6.030000000000001,5.530000000000001,4.200000000000003,3.4000000000000057,1.0,12.0,-32,173,0.2523164335664335
lose,3.15,-0.9300000000000002,4.530000000000001,9.530000000000001,1.2000000000000028,-2.5999999999999943,-2.0,35.0,9,-62,0.6698589937813185
draw,3.6,-2.8299999999999996,6.030000000000001,5.6299999999999955,6.0,6.6000000000000085,-32.0,289.0,-30,146,-0.10526712090383372
draw,4.07,4.8100000000000005,-7.079999999999998,-5.530000000000001,-8.239999999999995,-7.429999999999993,58.0,-697.0,26,-258,-0.32008569465216874
lose,3.34,1.5,-7.079999999999998,-5.530000000000001,-8.239999999999995,-7.429999999999993,19.0,-488.0,8,-218,-0.16563392424160794
win,3.28,-0.020000000000000018,1.769999999999996,0.060000000000002274,1.4399999999999977,1.2199999999999989,-1.0,-3.0,-21,123,0.09687535917770873
lose,3.05,0.17000000000000037,-0.8499999999999943,-3.1599999999999966,0.7600000000000051,-1.5999999999999943,43.0,-390.0,19,-170,0.4242800210542146
lose,3.06,-0.48,3.680000000000007,2.3799999999999955,2.5799999999999983,2.6300000000000097,7.0,-79.0,11,-69,1.2161143995887
win,3.59,3.4399999999999995,0.7999999999999972,1.0,1.4000000000000057,3.5999999999999943,32.0,-292.0,9,-37,-0.17678286440477597
lose,6.71,14.89,-13.11,-11.060000000000002,-12.439999999999998,-10.829999999999998,28.0,-105.0,43,-285,-0.38666947778609806
lose,3.75,5.6,-3.5,-2.6700000000000017,-1.8299999999999983,2.5,-7.0,34.0,35,-207,0.32959258714516837
lose,3.95,0.33000000000000007,-3.530000000000001,-4.909999999999997,-2.0999999999999943,-1.8000000000000114,37.0,-181.0,21,-127,-0.496263490987173
lose,2.95,-0.06000000000000005,-1.539999999999992,-1.2099999999999937,0.18000000000000682,-1.4500000000000028,6.0,-20.0,13,-103,-0.37314488669719387
lose,3.73,3.28,-0.9000000000000057,-0.20000000000000284,-1.5999999999999943,1.0999999999999943,10.0,-203.0,22,-203,0.2619321449108683
lose,4.58,5.96,-5.0,-4.5,-3.8900000000000006,-7.890000000000001,34.0,-727.0,19,-328,-0.731883245408388
lose,3.22,-1.8800000000000003,1.6700000000000017,-0.8299999999999983,2.8299999999999983,0.8299999999999983,-15.0,93.0,-1,1,-0.02675126679019202
lose,3.06,2.2300000000000004,-3.3299999999999983,-2.799999999999997,-2.960000000000008,-4.549999999999997,44.0,-178.0,27,-230,-0.14438956128482194
lose,3.02,-0.14000000000000012,0.730000000000004,3.7900000000000063,1.519999999999996,-2.1099999999999994,28.0,-434.0,8,-114,0.7689082288510541
draw,3.18,3.9699999999999998,-9.439999999999998,-15.5,-6.560000000000002,-3.0600000000000023,17.0,-246.0,21,-176,-1.2281057058070686
win,3.82,5.24,-9.650000000000006,-14.239999999999995,-6.650000000000006,-3.6500000000000057,29.0,-457.0,36,-176,-0.6872090489491096
lose,3.21,1.73,-1.0,-7.079999999999998,2.1500000000000057,6.079999999999998,4.0,-54.0,29,-128,0.15353685109059462
lose,4.17,6.34,-9.939999999999998,-12.0,-10.0,-11.5,22.0,-309.0,33,-230,-1.4031206277754122
draw,3.18,1.5300000000000002,-1.8900000000000006,-2.5,-2.1099999999999994,-2.9399999999999977,17.0,-196.0,16,-74,0.009611620480065933
win,3.4,1.3399999999999999,-12.349999999999994,-13.489999999999995,-12.269999999999996,-13.079999999999998,78.0,-726.0,41,-194,-0.028360362688720886
draw,3.14,0.3200000000000003,-6.009999999999991,-7.489999999999995,-5.8799999999999955,-6.359999999999999,68.0,-556.0,47,-238,-0.5523389046567855
lose,3.04,0.8300000000000001,-7.449999999999989,-10.899999999999991,-5.1499999999999915,-8.36,65.0,-518.0,48,-284,-0.09851634325636743
lose,3.29,-0.44999999999999973,-5.5,-5.099999999999994,-7.799999999999997,-7.200000000000003,28.0,-211.0,12,-41,0.5752695964749536
lose,3.55,2.8099999999999996,-8.61,-7.989999999999995,-8.909999999999997,-9.920000000000002,43.0,-517.0,42,-266,0.8667706722404793
win,8.18,17.880000000000003,-12.329999999999998,-10.539999999999992,-12.909999999999997,-12.420000000000002,59.0,-1033.0,14,-160,-0.16167145093945712
win,3.0,-0.10999999999999988,-3.6200000000000045,-3.219999999999999,-3.9200000000000017,-6.320000000000007,39.0,-396.0,4,-9,1.1863192818110853
lose,3.81,3.9299999999999997,-5.439999999999998,-5.3799999999999955,-5.969999999999999,-6.200000000000003,44.0,-463.0,1,-9,0.1521283278216048
win,2.87,-1.46,9.5,4.900000000000006,5.200000000000003,14.799999999999997,-27.0,95.0,-51,230,1.2912866574543223
lose,4.45,-3.9499999999999993,8.010000000000005,5.859999999999999,7.439999999999998,9.329999999999998,-14.0,502.0,1,-9,1.0798928266958958
win,4.5,-7.58,8.480000000000004,8.260000000000005,9.969999999999999,8.560000000000002,-23.0,510.0,-32,281,0.437655458314141
lose,2.99,-0.8400000000000003,1.3299999999999983,-0.21999999999999886,1.8799999999999955,1.1099999999999994,0.0,0.0,10,-178,0.6921759469675974
win,3.35,-2.75,1.3299999999999983,-0.21999999999999886,1.8799999999999955,1.1099999999999994,-14.0,649.0,-11,261,0.7743093687481377
win,8.36,-21.46,16.11,15.060000000000002,14.439999999999998,15.329999999999998,-36.0,868.0,-41,439,0.69087743602224
draw,3.05,-0.6200000000000001,1.9599999999999937,0.8200000000000074,2.789999999999992,1.1799999999999926,1.0,-149.0,-3,95,0.19609475875517146
draw,3.11,-1.6400000000000001,1.9599999999999937,0.8200000000000074,2.789999999999992,1.1799999999999926,-8.0,482.0,-7,239,0.301984534092288
win,3.11,-1.6400000000000001,1.9599999999999937,0.8200000000000074,2.789999999999992,1.1799999999999926,-8.0,482.0,-7,239,0.301984534092288
draw,3.43,-3.51,1.9599999999999937,0.8200000000000074,2.789999999999992,1.1799999999999926,-8.0,482.0,-7,239,0.301984534092288
win,3.43,-3.51,1.9599999999999937,0.8200000000000074,2.789999999999992,1.1799999999999926,-8.0,482.0,-7,239,0.301984534092288
draw,5.08,-8.89,7.609999999999999,4.560000000000002,11.939999999999998,4.329999999999998,-34.0,483.0,-33,281,0.5200274195938936
lose,3.35,-3.2299999999999995,3.6099999999999994,1.5900000000000034,4.1499999999999915,3.950000000000003,-8.0,401.0,4,-76,0.2707509881422925
draw,5.46,-9.129999999999999,8.829999999999998,5.170000000000002,11.049999999999997,10.5,-13.0,86.0,-25,267,0.7398313711604851
win,3.19,-2.18,2.6700000000000017,0.730000000000004,3.0,2.3900000000000006,-4.0,451.0,-7,219,0.5981284355197605
win,6.16,-12.24,10.079999999999998,9.879999999999995,10.849999999999994,9.010000000000005,-21.0,700.0,-30,421,1.3824570004494015
win,3.5,-3.52,7.079999999999998,5.530000000000001,8.239999999999995,7.429999999999993,-19.0,488.0,-8,218,0.16563392424160794
win,7.17,-15.34,11.61,15.060000000000002,9.439999999999998,4.829999999999998,-27.0,167.0,-42,370,0.9673076923076924
draw,5.06,-8.65,8.849999999999994,5.590000000000003,9.679999999999993,8.649999999999991,-14.0,87.0,-19,216,0.42390876565295177
lose,5.16,-11.75,7.670000000000002,8.180000000000007,8.629999999999995,6.390000000000001,-17.0,703.0,-24,362,1.3558006343708529
win,4.0,-8.2,13.61,13.560000000000002,14.439999999999998,11.829999999999998,-23.0,83.0,-37,240,0.6970312957004973
win,4.15,-7.559999999999999,7.340000000000003,5.460000000000008,7.439999999999998,8.159999999999997,-18.0,437.0,-17,194,1.173792702365054
win,3.0,-2.5300000000000002,9.61,8.39,10.61,13.329999999999998,-35.0,139.0,-8,78,0.7162620649312664
lose,3.35,3.0900000000000003,-4.349999999999994,-2.4200000000000017,-4.349999999999994,-4.539999999999992,34.0,-723.0,13,-138,0.6016467046442521
lose,3.36,3.3400000000000003,-6.679999999999993,-6.030000000000001,-6.799999999999997,-6.8799999999999955,3.0,-47.0,10,-109,-0.641052874624798
draw,2.62,0.73,-6.679999999999993,-6.030000000000001,-6.799999999999997,-6.8799999999999955,5.0,-26.0,7,-90,-0.6469575836963024
lose,3.11,0.98,-6.679999999999993,-6.030000000000001,-6.799999999999997,-6.8799999999999955,13.0,-282.0,3,-45,-0.6472449554705096
win,3.69,3.46,-7.519999999999996,-5.810000000000002,-7.799999999999997,-7.539999999999992,3.0,-24.0,-3,18,0.44254773797942926
win,3.1,-1.7000000000000002,1.7600000000000051,2.3900000000000006,1.9100000000000108,2.260000000000005,-16.0,59.0,-18,110,0.8373872157577765
win,3.41,0.5100000000000002,-0.01999999999999602,-0.4200000000000017,1.3700000000000045,1.8500000000000085,1.0,-1.0,-6,51,0.31592260550753337
win,3.29,-2.91,2.760000000000005,9.469999999999999,-0.23999999999999488,-3.819999999999993,-13.0,80.0,-23,154,0.5433989266547405
win,3.05,-1.6600000000000001,4.260000000000005,5.569999999999993,4.560000000000002,5.38000000000001,-42.0,431.0,-6,73,-0.20917895889660842
lose,3.55,4.36,-8.849999999999994,-5.590000000000003,-9.679999999999993,-8.649999999999991,20.0,-485.0,29,-341,-0.2625092834193167
win,2.95,0.8300000000000001,-1.1799999999999926,2.5900000000000034,-1.0499999999999972,-2.259999999999991,10.0,-190.0,5,-71,0.9286236000649245
lose,3.23,-1.0699999999999998,0.7600000000000051,2.799999999999997,0.9300000000000068,4.680000000000007,-4.0,37.0,-1,4,0.3163432237369687
draw,3.68,-5.94,3.9399999999999977,1.8799999999999955,2.8100000000000023,2.4399999999999977,-18.0,359.0,-28,198,-0.8725157971658236
lose,3.05,0.25,0.8100000000000023,0.0799999999999983,1.3400000000000034,2.1700000000000017,38.0,-633.0,9,-55,-1.034411617221159
win,3.19,-0.75,5.060000000000002,3.319999999999993,4.8700000000000045,7.5,-15.0,261.0,5,-55,0.14422594687156237
lose,3.51,2.59,-6.340000000000003,-8.400000000000006,-6.75,-5.280000000000001,-12.0,220.0,15,-174,-0.6129043482295086
draw,4.0,-5.119999999999999,8.439999999999998,6.8799999999999955,5.810000000000002,8.939999999999998,-19.0,165.0,-17,77,-0.6649231983486127
draw,2.87,0.1599999999999997,1.1599999999999966,-3.010000000000005,2.4200000000000017,4.109999999999999,-22.0,281.0,-2,6,-0.6214528545191669
win,3.3,1.02,-5.0,-7.450000000000003,-5.6299999999999955,-4.0,36.0,-584.0,3,-28,-0.7202187873846099
win,2.83,-2.42,5.439999999999998,2.9799999999999898,5.609999999999999,7.640000000000001,6.0,-25.0,-31,179,-1.3903092006033182
draw,3.88,4.210000000000001,-7.670000000000002,-8.180000000000007,-8.629999999999995,-6.390000000000001,10.0,-52.0,6,-103,-1.3017312260186369
lose,3.21,-1.08,-0.3299999999999983,-2.719999999999999,-1.1899999999999977,1.769999999999996,28.0,-267.0,5,-37,-0.1675420359630886
win,4.43,-3.31,-0.3299999999999983,-2.719999999999999,-1.1899999999999977,1.769999999999996,-16.0,106.0,-28,207,-0.12581517632607825
draw,3.02,-0.6699999999999999,1.9399999999999977,0.20999999999999375,1.980000000000004,6.939999999999998,-5.0,26.0,-5,41,-0.6121040723981901
lose,6.91,13.29,-21.28,-16.28,-17.560000000000002,-27.72,51.0,-183.0,95,-624,-0.5371676472128629
lose,3.6,5.0600000000000005,-14.939999999999998,-7.8799999999999955,-10.810000000000002,-22.439999999999998,21.0,-70.0,82,-409,0.09902254314899611
lose,4.26,7.25,-11.439999999999998,-14.0,-11.560000000000002,-10.060000000000002,12.0,-132.0,41,-310,-1.0479945119729028
lose,3.33,2.16,-0.8500000000000085,-0.9000000000000057,0.25,0.04999999999999716,3.0,-25.0,8,-101,-0.9373290100314116
win,3.06,1.08,1.1400000000000006,2.799999999999997,2.530000000000001,0.4000000000000057,10.0,-366.0,4,-18,-0.8668695812580705
lose,3.07,-0.010000000000000231,3.4200000000000017,2.4499999999999886,3.3799999999999955,1.9000000000000057,14.0,-75.0,19,-109,0.3101144292624486
lose,2.23,0.5899999999999999,0.060000000000002274,-0.3299999999999983,0.010000000000005116,-4.739999999999995,1.0,-10.0,-12,88,-0.13752782561216342
lose,3.32,2.06,-7.439999999999998,-8.829999999999998,-7.730000000000004,-11.560000000000002,50.0,-605.0,27,-238,-1.116984262788105
lose,4.03,6.18,-7.439999999999998,-8.829999999999998,-7.730000000000004,-11.560000000000002,20.0,-149.0,19,-215,-0.9965517241379309
lose,3.1,1.9600000000000004,-8.280000000000001,-8.61,-8.730000000000004,-12.219999999999999,40.0,-347.0,21,-175,-0.027191569338166188
win,3.63,-2.9799999999999995,5.0,4.670000000000002,-0.1700000000000017,3.5,-41.0,159.0,-29,187,0.49628647214854116
lose,3.37,-4.35,4.8799999999999955,7.260000000000005,4.769999999999996,-0.2600000000000051,-1.0,17.0,-27,122,0.9312712281466063
lose,3.2,2.54,-0.7800000000000011,-3.219999999999999,0.4399999999999977,-2.8299999999999983,-5.0,73.0,7,-82,0.07063239367347468
win,3.2,-0.13999999999999968,-0.7600000000000051,-2.799999999999997,-0.9300000000000068,-4.680000000000007,37.0,-323.0,24,-193,-0.46973930731759544
win,3.58,-4.61,4.0,5.170000000000002,3.8299999999999983,-1.5,12.0,-56.0,-29,162,-0.019230769230769218
win,3.55,-2.2299999999999995,-2.6099999999999994,-3.0,-4.329999999999998,-3.5,-12.0,179.0,-75,304,-0.3487880910683012
