result,Draw_odd,odd_dif,ovr_dif,att_dif,mid_dif,defe_dif,rank_dif,points_dif,Elo_ranking_dif,Elo_rating_dif,goal_balance_dif,xG_predicted
lose,3.31,1.1,-2.4099999999999966,-2.4099999999999966,-2.0799999999999983,-0.28000000000000114,-12.0,253.0,18,-109,-1.031388123758888,-0.5561182269588386
win,3.59,3.25,-2.4099999999999966,-2.4099999999999966,-2.0799999999999983,-0.28000000000000114,2.0,-7.0,6,-62,-0.9954142602884022,-0.3113290737555452
lose,3.71,3.5,-9.489999999999997,-7.939999999999998,-10.319999999999991,-7.709999999999994,7.0,-235.0,26,-327,-1.1970220480004958,-1.6915232354336889
lose,3.06,0.3800000000000003,-0.6400000000000006,-2.3499999999999943,-0.6400000000000006,0.9399999999999976,-13.0,250.0,-3,14,-0.9345127645811792,0.08450019525403568
lose,3.47,4.0,-8.099999999999994,-9.200000000000003,-7.0,-6.0,22.0,-196.0,33,-217,0.3916062660743512,-1.1186124513408746
lose,4.11,4.1,-3.3799999999999955,-3.5600000000000023,-0.9399999999999976,-1.4399999999999975,19.0,-160.0,52,-295,0.6905745506387047,-1.5248582800612338
lose,4.47,5.52,-8.439999999999998,-6.879999999999996,-5.810000000000002,-8.939999999999998,34.0,-421.0,47,-240,0.5463486037671422,-1.2384028880148266
lose,3.63,5.46,-8.92999999999999,-9.480000000000004,-9.170000000000002,-9.539999999999992,19.0,-549.0,26,-215,0.503384127853524,-1.108195891630096
draw,5.54,11.27,-12.099999999999996,-12.870000000000005,-12.620000000000005,-12.539999999999992,38.0,-295.0,38,-389,0.16730571016285306,-2.014436586467821
draw,4.05,7.99,-10.759999999999993,-11.920000000000002,-11.5,-11.259999999999993,13.0,-274.0,31,-239,0.13014881106085985,-1.2331946081594374
lose,4.44,6.950000000000001,-10.759999999999993,-11.920000000000002,-11.5,-11.259999999999993,35.0,-202.0,32,-247,0.008194090437081192,-1.2748608470025513
win,3.17,1.4300000000000002,-4.269999999999996,-3.5,-2.6499999999999915,-4.909999999999997,26.0,-330.0,-19,95,-1.0271846797270523,0.5063708635405626
lose,3.94,2.47,-7.450000000000002,-7.0,-5.579999999999997,-5.290000000000006,5.0,-89.0,36,-256,-1.2419090730457691,-1.3217353657010542
draw,3.0,-0.48,-0.5100000000000051,1.0900000000000034,1.2300000000000042,0.14999999999999147,16.0,-184.0,-12,75,-1.0950272848830906,0.4022052664327782
draw,3.1,-0.20000000000000015,3.0,8.0,2.0,0.0,-42.0,135.0,-30,176,0.912772585669782,0.9282415318270896
draw,3.5,2.97,-2.5,2.5,1.5,-3.0,-4.0,26.0,3,-6,0.5815301536951023,-0.019665401853748758
draw,4.06,4.630000000000001,-6.939999999999998,-1.3299999999999983,-8.439999999999998,-8.439999999999998,29.0,-561.0,11,-136,0.5668804549061095,-0.6967417830543476
lose,6.79,18.31,-9.61,-2.0600000000000023,-11.439999999999998,-10.829999999999998,26.0,-434.0,15,-188,-0.02062334795364107,-0.9675723355345871
win,3.7,-5.6000000000000005,10.480000000000004,10.67999999999999,10.540000000000006,12.370000000000005,-36.0,131.0,-27,257,-0.24596996493704115,1.3501122001136165
win,3.88,-5.67,7.710000000000008,7.239999999999995,7.8300000000000125,7.410000000000012,-13.0,94.0,-30,302,0.27133801173943106,1.5844847936061315
lose,4.03,-4.94,9.650000000000006,9.239999999999997,8.650000000000006,7.650000000000006,-24.0,377.0,-1,19,0.02277160203381534,0.1105415945309818
draw,3.12,-0.8400000000000003,4.530000000000001,3.7399999999999953,4.900000000000006,7.030000000000001,1.0,-9.0,-6,31,-0.005171934167125579,0.17304095279565246
draw,2.79,-0.56,-0.6299999999999955,-1.0400000000000065,-0.9099999999999966,-0.06999999999999318,7.0,-27.0,1,-42,0.5295508794799749,-0.20716347664776075
win,3.3,-5.0,6.650000000000006,2.7399999999999953,7.150000000000006,8.150000000000006,-38.0,133.0,-31,265,0.15716263846928502,1.3917784389567303
draw,5.85,-14.420000000000002,17.450000000000006,15.769999999999996,20.050000000000004,17.980000000000004,-78.0,809.0,-57,261,0.5243613157839495,1.3709453195351735
draw,3.02,-1.71,8.650000000000006,7.1599999999999975,8.800000000000011,9.730000000000004,-25.0,403.0,-7,48,0.8407459000397042,0.26158171033726924
win,4.69,-7.03,8.120000000000005,9.059999999999988,8.060000000000002,7.8300000000000125,-13.0,218.0,-23,182,1.0804724663571137,0.9594912109594249
lose,3.13,-1.41,8.120000000000005,9.059999999999988,8.060000000000002,7.8300000000000125,-16.0,181.0,-14,142,0.994003993422598,0.751160016743856
draw,3.44,-3.84,9.77000000000001,10.0,10.240000000000009,10.940000000000012,-10.0,410.0,-9,168,0.3894332122703451,0.8865752929839759
win,2.91,2.3,-1.9599999999999935,-0.8200000000000074,-2.7899999999999916,-1.1799999999999926,12.0,-379.0,1,-36,-0.3435023891610719,-0.1759137975154254
draw,3.16,-0.6500000000000004,-1.9599999999999935,-0.8200000000000074,-2.7899999999999916,-1.1799999999999926,4.0,-20.0,2,-6,-0.331386152038326,-0.019665401853748758
win,3.05,-2.73,6.8900000000000015,4.769999999999996,6.8900000000000015,7.469999999999999,-20.0,220.0,-19,175,0.021304630463046315,0.9230332519717004
win,3.6,-4.449999999999998,5.710000000000008,7.3599999999999985,5.8400000000000025,5.210000000000008,-6.0,32.0,-4,97,0.9703450739803109,0.5167874232513411
win,4.55,-6.669999999999999,5.38000000000001,4.6400000000000015,4.650000000000006,6.980000000000004,-22.0,138.0,-32,304,0.8445298976542327,1.59490135331691
win,3.38,-5.28,7.650000000000006,7.569999999999991,7.820000000000008,12.150000000000004,-28.0,112.0,-17,214,0.5536369974436439,1.12615616633188
lose,3.46,-0.23,4.270000000000009,1.5499999999999972,6.210000000000008,4.650000000000006,1.0,-12.0,3,-23,0.3916038277709775,-0.10820615939536553
win,3.97,-7.02,8.800000000000011,7.089999999999988,8.030000000000001,8.88000000000001,-8.0,63.0,-13,195,1.1546443269166813,1.0271988490794848
win,3.29,-0.009999999999999787,0.0,2.5999999999999943,-1.2000000000000028,-2.200000000000003,-30.0,271.0,7,-38,0.1605843372677625,-0.18633035722620386
draw,3.15,1.7200000000000002,-5.939999999999998,-4.730000000000004,-5.6400000000000015,-6.6400000000000015,11.0,-311.0,27,-181,0.16883377156416335,-0.9311143765468626
win,3.2,-0.8999999999999999,-1.6700000000000017,-1.0700000000000074,-1.5300000000000011,-0.5300000000000011,-5.0,14.0,-4,11,-0.042555207704510656,0.06887535568786801
lose,5.25,10.79,-6.670000000000003,-8.170000000000002,-4.219999999999999,-6.219999999999999,14.0,-125.0,39,-352,-0.8675697569756975,-1.8217302318184194
win,3.11,1.4499999999999995,1.6899999999999975,0.4399999999999977,4.189999999999999,3.25,32.0,-185.0,-33,138,0.029424637911825532,0.7303268973222992
lose,3.71,1.37,-1.9000000000000057,-4.200000000000003,-0.5999999999999943,0.09999999999999433,43.0,-559.0,24,-291,0.41632846223344,-1.504025160639677
draw,3.3,3.39,-2.1200000000000045,-3.5,0.25,1.3799999999999957,-5.0,13.0,31,-168,-0.34842215256008363,-0.8634067384268027
draw,3.4,-0.6799999999999997,0.8799999999999955,-0.12000000000000455,2.8799999999999955,0.8799999999999955,35.0,-414.0,-15,56,0.6279101170660729,0.303247949180383
lose,3.1,0.14000000000000012,0.21999999999999886,-2.890000000000001,3.61,3.6700000000000017,50.0,-611.0,4,-21,0.15515548602883905,-0.09778959968458709
draw,2.95,0.6200000000000001,-1.0,-4.0,1.0,-1.0,34.0,-277.0,8,-27,0.16139497911043738,-0.12903927881692243
draw,3.5,-6.6,4.939999999999999,4.280000000000001,5.170000000000002,3.0,-56.0,199.0,-39,225,0.5951676528599605,1.1834472447411615
win,3.15,-1.5699999999999998,2.6299999999999955,2.719999999999999,3.3599999999999994,2.25,-29.0,276.0,-38,248,0.4156577885391445,1.3032376814151136
lose,3.37,-1.2799999999999998,1.1799999999999926,-0.18999999999999773,1.4099999999999966,0.8199999999999932,-2.0,32.0,5,-64,0.057050631075003626,-0.3217456334663236
lose,1.91,0.020000000000000014,-1.4399999999999975,-3.4099999999999966,0.730000000000004,-2.0,-3.0,38.0,1,-46,0.4538225614004181,-0.22799659606931763
lose,2.99,-1.9800000000000004,2.0,-2.5,-0.5,6.5,8.0,-49.0,18,-93,-0.4994040716402526,-0.4727857492726111
draw,3.22,0.44,-1.5300000000000011,-3.269999999999996,-0.7599999999999909,-0.5900000000000034,6.0,-145.0,2,-20,-0.03328932478310076,-0.09258131982919786
draw,3.0,1.4,-1.5300000000000011,-3.269999999999996,-0.7599999999999909,-0.5900000000000034,-1.0,18.0,-1,12,-0.10268353208061608,0.07408363554325724
win,3.93,-4.54,6.060000000000002,6.469999999999999,6.470000000000013,4.6400000000000015,-9.0,78.0,-25,200,0.2945880691032008,1.053240248356431
win,3.27,2.09,-1.6700000000000017,-1.7000000000000028,-0.9299999999999926,-3.3400000000000034,1.0,-280.0,-1,10,-0.4984893432669482,0.0636670758324788
win,3.52,0.020000000000000014,4.400000000000006,4.269999999999996,3.2900000000000063,5.379999999999996,-6.0,101.0,-3,67,0.8091418385536032,0.36053902758966444
draw,4.16,-5.52,8.0,8.469999999999999,7.290000000000006,4.879999999999996,-22.0,363.0,-11,164,0.07320422026304374,0.865742173562419
lose,3.98,-4.550000000000002,4.8700000000000045,6.670000000000003,5.820000000000008,4.6099999999999985,-28.0,153.0,-11,95,0.19164511214257876,0.5063708635405626
win,3.93,-5.49,4.219999999999999,6.3599999999999985,3.230000000000004,3.3799999999999955,-25.0,461.0,-30,373,0.3137753168394882,1.9542726633387664
lose,3.57,-3.7,4.219999999999999,6.3599999999999985,3.230000000000004,3.3799999999999955,-9.0,333.0,-18,221,0.3408832007872542,1.1626141253196045
win,3.05,-0.13999999999999968,-2.2800000000000007,-1.8100000000000025,-2.269999999999996,-2.8400000000000034,2.0,-73.0,-6,135,0.4637501834608047,0.7147020577561315
lose,3.24,0.48,-2.8299999999999983,-0.9699999999999988,-2.8199999999999936,-2.3400000000000034,-1.0,20.0,2,-55,-0.2879658406573644,-0.2748711147678206
win,2.98,0.75,-1.6500000000000057,-0.769999999999996,-1.3599999999999994,-2.7700000000000102,6.0,-328.0,-2,23,-0.05666521881919207,0.1313747139525387
win,3.1,-1.7000000000000002,5.0,3.870000000000005,4.490000000000009,5.079999999999998,-39.0,164.0,-23,219,0.1869447689893326,1.1521975656088261
win,4.1,-6.9700000000000015,5.0,6.469999999999999,3.2900000000000063,2.8799999999999955,-40.0,559.0,-16,318,0.3209909141379264,1.6678172712923591
win,3.35,-1.6100000000000003,4.060000000000001,4.189999999999999,4.1200000000000045,3.879999999999996,-12.0,214.0,-9,138,-0.004512436715826572,0.7303268973222992
win,6.77,-11.15,11.0,11.47,6.290000000000006,12.879999999999995,-51.0,247.0,-42,299,0.9284023668639052,1.568859954039964
win,3.67,0.31999999999999984,8.120000000000005,9.230000000000004,8.88000000000001,8.170000000000002,-4.0,82.0,-11,191,0.33276799345115304,1.006365729657928
lose,3.75,-3.33,3.469999999999999,3.9399999999999977,4.090000000000003,3.4799999999999898,-14.0,309.0,-7,146,-0.08712605333275557,0.771993136165413
win,4.35,-7.750000000000001,8.0,13.47,5.290000000000006,0.8799999999999955,-30.0,536.0,-46,448,0.6725794095114621,2.3448936524929582
lose,3.33,1.7599999999999998,-3.61,-1.5900000000000034,-4.149999999999992,-3.950000000000003,2.0,-339.0,1,-11,-0.25616626156211164,-0.04570680113069486
win,4.39,-5.15,6.0,6.799999999999998,6.460000000000008,9.379999999999997,-10.0,88.0,-13,112,0.4321158947153642,0.5949116210821794
draw,3.91,5.92,-7.799999999999998,-1.5300000000000011,-13.4,-14.329999999999998,49.0,-352.0,21,-85,0.16284773316516013,-0.43111951042949725
lose,5.08,4.36,-5.030000000000001,-6.239999999999995,-9.549999999999997,-4.469999999999999,47.0,-697.0,29,-202,-0.3481079709455388,-1.0404882535100362
lose,4.09,7.56,-5.030000000000001,-6.239999999999995,-9.549999999999997,-4.469999999999999,34.0,-550.0,39,-372,-0.3472537109124353,-1.925895828926204
win,3.65,2.3600000000000003,3.5,1.5,-3.5,3.0,18.0,-198.0,6,-32,0.4234687689508793,-0.15508067809386852
win,3.07,0.31999999999999984,6.829999999999997,7.0,0.3299999999999983,5.670000000000003,29.0,-308.0,-4,44,0.9652729811154384,0.24074859091571232
draw,3.28,0.4500000000000002,6.0,6.599999999999994,1.2999999999999972,6.200000000000002,-30.0,322.0,20,-88,-0.5215557978916758,-0.4467443499956649
lose,4.88,7.460000000000001,-11.0,-11.599999999999996,-11.799999999999995,-8.799999999999997,70.0,-487.0,45,-190,0.0714379531364926,-0.9779888952453656
lose,4.77,12.36,-13.709999999999996,-15.03,-14.049999999999995,-11.459999999999996,26.0,-522.0,49,-391,-1.5831473260079272,-2.0248531461785992
lose,3.73,2.52,-3.0,-1.5,0.0,-3.0,28.0,-279.0,17,-82,-0.6754605038362377,-0.41549467086332964
draw,3.13,-1.42,-2.0,0.0799999999999983,-4.150000000000007,-4.079999999999998,-14.0,77.0,1,-2,-0.5051253464641303,0.0011677175678081308
draw,4.4,-7.46,8.799999999999997,8.61,11.249999999999993,8.25,-53.0,406.0,-50,213,-0.3163845842557547,1.1209478864764908
lose,4.2,7.01,-10.61,-7.980000000000004,-11.590000000000005,-10.909999999999995,28.0,-821.0,18,-331,-1.0822825221641683,-1.7123563548552458
win,3.75,-1.4999999999999998,13.0,8.079999999999998,13.849999999999996,14.920000000000002,-20.0,64.0,-40,208,-0.6145036861205578,1.0949064871995446
lose,3.09,1.31,-5.180000000000007,-2.0100000000000047,-6.3599999999999985,-6.0,-1.0,29.0,2,-43,-0.5891486717414944,-0.21237175650314996
lose,3.45,1.27,-2.1200000000000045,-1.3100000000000025,-4.209999999999994,-3.5700000000000074,-6.0,131.0,26,-209,0.2681716379924666,-1.0769462124977607
lose,3.39,-0.28000000000000025,-2.3400000000000034,-0.6099999999999994,-3.3599999999999994,-2.2900000000000063,12.0,-267.0,23,-131,-0.4288068974261443,-0.6707003837774015
lose,3.33,-0.98,-0.3499999999999943,3.0900000000000034,-1.0799999999999983,-1.9399999999999975,33.0,-255.0,13,-71,-0.338646468551746,-0.35820359245404815
lose,3.25,-1.85,3.9000000000000057,6.329999999999997,2.450000000000003,3.390000000000001,-15.0,48.0,-9,21,0.8952177533773364,0.12095815424176024
draw,3.16,-2.120000000000001,0.6599999999999966,2.769999999999996,-0.730000000000004,-2.7900000000000063,52.0,-470.0,18,-121,0.4975317080580238,-0.6186175852235093
win,3.39,-4.1400000000000015,5.6599999999999975,10.480000000000004,4.329999999999998,2.569999999999993,4.0,-56.0,-34,204,0.8606388344731317,1.074073367777988
draw,2.93,1.2800000000000002,-6.1599999999999975,-4.439999999999999,-8.049999999999997,-8.11,27.0,-450.0,10,-79,-0.1250175133207379,-0.39986983129716197
draw,3.26,0.9700000000000002,-1.75,0.35999999999999943,-2.8100000000000023,-3.0700000000000074,54.0,-477.0,24,-183,-0.4978825522303784,-0.9415309362576411
lose,3.04,-0.8399999999999999,-1.2199999999999989,-1.1099999999999994,-2.6099999999999994,-4.670000000000002,-16.0,334.0,4,-6,0.006239493081598324,-0.019665401853748758
lose,3.45,-4.210000000000001,2.780000000000001,9.89,-1.6099999999999994,-5.670000000000003,-14.0,81.0,-17,103,0.22747632114720726,0.5480371023836764
draw,3.68,-3.71,7.0,7.329999999999997,7.620000000000003,6.200000000000002,-3.0,128.0,-38,259,-0.062306205904821825,1.360528759824395
draw,2.93,1.1799999999999995,-0.730000000000004,-0.8400000000000034,0.21999999999999886,-1.7800000000000011,3.0,-392.0,5,-198,-0.840451517224597,-1.0196551340884794
lose,2.87,1.69,-1.3400000000000034,-0.9500000000000028,-1.1200000000000043,-1.2800000000000011,5.0,-15.0,8,-167,0.0883098745647739,-0.8581984585714134
draw,3.42,2.32,-1.3400000000000034,-0.9500000000000028,-1.1200000000000043,-1.2800000000000011,3.0,-93.0,6,-142,0.15911161972577187,-0.7279914621866829
lose,3.12,-0.9700000000000002,-1.8900000000000008,-0.10999999999999943,-1.6700000000000017,-0.7800000000000011,3.0,-64.0,11,-145,-0.6810678352999793,-0.7436163017528505
win,4.68,-1.96,5.939999999999998,2.8299999999999983,6.939999999999998,6.939999999999998,-19.0,321.0,-30,227,-0.17494156307070086,1.1938638044519398
draw,4.52,-7.65,11.269999999999996,10.829999999999998,10.269999999999996,11.11,-29.0,458.0,-19,164,0.9648784738222308,0.865742173562419
win,4.0,-8.2,6.939999999999998,1.3299999999999983,8.439999999999998,8.439999999999998,-9.0,50.0,-18,127,-0.759350952115698,0.6730358189130178
win,2.62,-1.2999999999999998,5.0,5.049999999999997,5.269999999999996,5.439999999999998,5.0,-14.0,-9,78,-0.4417460193058766,0.4178301059989459
win,3.72,-4.42,4.939999999999999,3.8299999999999983,8.939999999999998,1.9399999999999975,-37.0,610.0,-29,229,-0.06747638326585698,1.2042803641627184
win,3.03,0.75,0.9399999999999976,0.8599999999999994,1.1499999999999917,1.5600000000000025,7.0,-37.0,6,-96,-0.3657123040088566,-0.48841058883877875
win,3.6,0.16999999999999993,0.9399999999999976,0.8599999999999994,1.1499999999999917,1.5600000000000025,5.0,-265.0,5,-94,-0.3393741981577795,-0.47799402912800026
win,4.44,-8.48,16.939999999999998,16.33,17.439999999999998,15.439999999999998,-81.0,798.0,-72,371,-0.24027172470065594,1.9438561036279878
draw,3.23,2.35,-2.6700000000000017,-0.730000000000004,-3.0,-2.390000000000001,-3.0,127.0,4,-52,-0.5875038028597506,-0.25924627520165294
draw,3.28,2.36,-2.6700000000000017,-0.730000000000004,-3.0,-2.390000000000001,6.0,-464.0,9,-247,-0.6237361348945558,-1.2748608470025513
win,3.41,-3.66,4.670000000000002,4.730000000000004,4.439999999999999,5.769999999999996,-8.0,317.0,2,-9,0.5526767514215213,-0.03529024141991642
win,3.12,-1.85,8.090000000000002,7.179999999999992,7.819999999999991,7.670000000000003,-10.0,245.0,-20,170,0.8931349047087026,0.8969918526947542
lose,3.15,2.04,-3.5900000000000034,-5.319999999999993,-3.1599999999999966,-0.8000000000000114,14.0,-227.0,17,-151,-1.085644400524239,-0.7748659808851859
draw,3.04,1.4500000000000002,-1.2300000000000042,-4.289999999999992,-1.1700000000000017,-0.36000000000001364,-4.0,39.0,-5,33,-0.9726993629595516,0.1834575125064309
lose,3.5,-1.8000000000000005,6.879999999999996,3.2399999999999953,7.4099999999999975,4.709999999999994,-22.0,234.0,-21,101,1.0474991746450977,0.5376205426728979
draw,3.22,3.0,-10.400000000000006,-11.040000000000004,-11.150000000000004,-11.010000000000005,6.0,-155.0,5,-56,0.1309821900096516,-0.28007939462320985
draw,3.05,1.11,-4.060000000000001,-2.640000000000001,-4.400000000000006,-5.730000000000004,4.0,-70.0,28,-176,0.6476094147234903,-0.9050729772699164
lose,3.32,2.09,-2.5799999999999983,-2.3599999999999994,-2.9099999999999966,-3.3199999999999936,38.0,-319.0,28,-314,0.5407130124777183,-1.623815597313629
draw,3.16,1.99,-0.5900000000000034,-0.9699999999999988,-0.5499999999999972,0.7800000000000011,47.0,-514.0,20,-172,0.013235326973346062,-0.8842398578483596
win,3.08,-0.7000000000000002,1.4000000000000057,2.730000000000004,1.7300000000000042,1.1300000000000097,-21.0,222.0,-11,112,0.1592360836786324,0.5949116210821794
win,3.54,-2.29,6.829999999999997,6.530000000000001,5.6000000000000085,7.0,33.0,-280.0,-23,136,0.07553356916165754,0.7199103376115208
win,3.91,-5.07,6.879999999999996,8.060000000000002,6.670000000000003,7.1099999999999985,-15.0,50.0,-9,39,1.6800882799146029,0.21470719163876623
win,4.3,-7.53,6.030000000000001,5.530000000000001,4.200000000000003,3.4000000000000057,1.0,12.0,-32,173,0.2523164335664335,0.9126166922609219
lose,3.15,-0.9300000000000002,4.530000000000001,9.53,1.2000000000000028,-2.5999999999999943,-2.0,35.0,9,-62,0.6698589937813185,-0.3113290737555452
draw,3.6,-2.83,6.030000000000001,5.629999999999996,6.0,6.6000000000000085,-32.0,289.0,-30,146,-0.10526712090383372,0.771993136165413
draw,4.07,4.8100000000000005,-7.079999999999997,-5.530000000000001,-8.239999999999995,-7.429999999999992,58.0,-697.0,26,-258,-0.32008569465216874,-1.3321519254118326
lose,3.34,1.5,-7.079999999999997,-5.530000000000001,-8.239999999999995,-7.429999999999992,19.0,-488.0,8,-218,-0.16563392424160794,-1.1238207311962638
win,3.28,-0.020000000000000014,1.7699999999999958,0.060000000000002274,1.4399999999999975,1.2199999999999989,-1.0,-3.0,-21,123,0.09687535917770873,0.6522026994914608
lose,3.05,0.17000000000000035,-0.8499999999999943,-3.1599999999999966,0.7600000000000051,-1.5999999999999943,43.0,-390.0,19,-170,0.4242800210542146,-0.8738232981375811
lose,3.06,-0.48,3.6800000000000064,2.3799999999999955,2.5799999999999983,2.6300000000000097,7.0,-79.0,11,-69,1.2161143995887,-0.3477870327432697
win,3.59,3.4399999999999995,0.7999999999999972,1.0,1.4000000000000057,3.5999999999999943,32.0,-292.0,9,-37,-0.17678286440477595,-0.18112207737081462
lose,6.71,14.89,-13.11,-11.060000000000002,-12.439999999999998,-10.829999999999998,28.0,-105.0,43,-285,-0.3866694777860981,-1.4727754815073417
lose,3.75,5.6,-3.5,-2.6700000000000017,-1.8299999999999983,2.5,-7.0,34.0,35,-207,0.3295925871451684,-1.0665296527869823
lose,3.95,0.3300000000000001,-3.530000000000001,-4.909999999999997,-2.0999999999999943,-1.8000000000000114,37.0,-181.0,21,-127,-0.49626349098717293,-0.6498672643558446
lose,2.95,-0.06000000000000005,-1.539999999999992,-1.2099999999999935,0.18000000000000682,-1.4500000000000028,6.0,-20.0,13,-103,-0.37314488669719387,-0.5248685478265033
lose,3.73,3.28,-0.9000000000000057,-0.20000000000000284,-1.5999999999999943,1.0999999999999943,10.0,-203.0,22,-203,0.2619321449108683,-1.0456965333654256
lose,4.58,5.96,-5.0,-4.5,-3.890000000000001,-7.8900000000000015,34.0,-727.0,19,-328,-0.7318832454083879,-1.6967315152890783
lose,3.22,-1.8800000000000003,1.6700000000000017,-0.8299999999999983,2.8299999999999983,0.8299999999999983,-15.0,93.0,-1,1,-0.02675126679019202,0.016792557133975795
lose,3.06,2.2300000000000004,-3.3299999999999983,-2.799999999999997,-2.9600000000000084,-4.549999999999997,44.0,-178.0,27,-230,-0.14438956128482194,-1.1863200894609345
lose,3.02,-0.14000000000000012,0.730000000000004,3.7900000000000063,1.5199999999999958,-2.1099999999999994,28.0,-434.0,8,-114,0.7689082288510541,-0.5821596262357848
draw,3.18,3.97,-9.439999999999998,-15.5,-6.560000000000002,-3.0600000000000023,17.0,-246.0,21,-176,-1.2281057058070686,-0.9050729772699164
win,3.82,5.24,-9.650000000000006,-14.239999999999995,-6.650000000000006,-3.6500000000000057,29.0,-457.0,36,-176,-0.6872090489491096,-0.9050729772699164
lose,3.21,1.73,-1.0,-7.079999999999997,2.1500000000000057,6.079999999999997,4.0,-54.0,29,-128,0.15353685109059462,-0.6550755442112338
lose,4.17,6.34,-9.939999999999998,-12.0,-10.0,-11.5,22.0,-309.0,33,-230,-1.4031206277754122,-1.1863200894609345
draw,3.18,1.5300000000000002,-1.8900000000000008,-2.5,-2.1099999999999994,-2.9399999999999977,17.0,-196.0,16,-74,0.009611620480065931,-0.3738284320202158
win,3.4,1.34,-12.349999999999996,-13.489999999999995,-12.269999999999996,-13.079999999999998,78.0,-726.0,41,-194,-0.028360362688720886,-0.9988220146669224
draw,3.14,0.3200000000000003,-6.009999999999992,-7.489999999999995,-5.879999999999996,-6.3599999999999985,68.0,-556.0,47,-238,-0.5523389046567855,-1.2279863283040482
lose,3.04,0.8300000000000001,-7.449999999999988,-10.899999999999993,-5.149999999999992,-8.36,65.0,-518.0,48,-284,-0.09851634325636743,-1.4675672016519523
lose,3.29,-0.4499999999999997,-5.5,-5.099999999999994,-7.799999999999998,-7.200000000000002,28.0,-211.0,12,-41,0.5752695964749536,-0.20195519679237153
lose,3.55,2.81,-8.61,-7.989999999999995,-8.909999999999998,-9.920000000000002,43.0,-517.0,42,-266,0.8667706722404793,-1.3738181642549465
win,8.18,17.880000000000006,-12.329999999999998,-10.539999999999992,-12.909999999999995,-12.420000000000002,59.0,-1033.0,14,-160,-0.16167145093945712,-0.8217404995836889
win,3.0,-0.10999999999999988,-3.620000000000005,-3.219999999999999,-3.9200000000000017,-6.320000000000008,39.0,-396.0,4,-9,1.1863192818110853,-0.03529024141991642
lose,3.81,3.93,-5.439999999999998,-5.379999999999996,-5.969999999999999,-6.200000000000002,44.0,-463.0,1,-9,0.1521283278216048,-0.03529024141991642
win,2.87,-1.46,9.5,4.900000000000006,5.200000000000003,14.799999999999995,-27.0,95.0,-51,230,1.2912866574543225,1.2094886440181076
lose,4.45,-3.9499999999999993,8.010000000000005,5.8599999999999985,7.439999999999998,9.329999999999998,-14.0,502.0,1,-9,1.0798928266958958,-0.03529024141991642
win,4.5,-7.58,8.480000000000004,8.260000000000005,9.97,8.560000000000002,-23.0,510.0,-32,281,0.437655458314141,1.475110916642958
lose,2.99,-0.8400000000000003,1.3299999999999983,-0.21999999999999886,1.8799999999999957,1.1099999999999994,0.0,0.0,10,-178,0.6921759469675974,-0.9154895369806949
win,3.35,-2.75,1.3299999999999983,-0.21999999999999886,1.8799999999999957,1.1099999999999994,-14.0,649.0,-11,261,0.7743093687481377,1.3709453195351735
win,8.36,-21.46,16.11,15.060000000000002,14.439999999999998,15.329999999999998,-36.0,868.0,-41,439,0.6908774360222399,2.2980191337944547
draw,3.05,-0.6200000000000001,1.9599999999999935,0.8200000000000074,2.7899999999999916,1.1799999999999926,1.0,-149.0,-3,95,0.19609475875517146,0.5063708635405626
draw,3.11,-1.64,1.9599999999999935,0.8200000000000074,2.7899999999999916,1.1799999999999926,-8.0,482.0,-7,239,0.30198453409228804,1.2563631627166105
win,3.11,-1.64,1.9599999999999935,0.8200000000000074,2.7899999999999916,1.1799999999999926,-8.0,482.0,-7,239,0.30198453409228804,1.2563631627166105
draw,3.43,-3.51,1.9599999999999935,0.8200000000000074,2.7899999999999916,1.1799999999999926,-8.0,482.0,-7,239,0.30198453409228804,1.2563631627166105
win,3.43,-3.51,1.9599999999999935,0.8200000000000074,2.7899999999999916,1.1799999999999926,-8.0,482.0,-7,239,0.30198453409228804,1.2563631627166105
draw,5.08,-8.89,7.6099999999999985,4.560000000000001,11.939999999999998,4.329999999999998,-34.0,483.0,-33,281,0.5200274195938936,1.475110916642958
lose,3.35,-3.2299999999999995,3.61,1.5900000000000034,4.149999999999992,3.950000000000003,-8.0,401.0,4,-76,0.2707509881422925,-0.3842449917309943
draw,5.46,-9.13,8.829999999999998,5.170000000000002,11.049999999999995,10.5,-13.0,86.0,-25,267,0.7398313711604851,1.4021949986675089
win,3.19,-2.18,2.6700000000000017,0.730000000000004,3.0,2.390000000000001,-4.0,451.0,-7,219,0.5981284355197605,1.1521975656088261
win,6.16,-12.24,10.079999999999998,9.879999999999997,10.849999999999996,9.010000000000003,-21.0,700.0,-30,421,1.3824570004494017,2.2042700963974493
win,3.5,-3.52,7.079999999999997,5.530000000000001,8.239999999999995,7.429999999999992,-19.0,488.0,-8,218,0.16563392424160794,1.146989285753437
win,7.17,-15.34,11.61,15.060000000000002,9.439999999999998,4.829999999999998,-27.0,167.0,-42,370,0.9673076923076924,1.9386478237725986
draw,5.06,-8.65,8.849999999999994,5.5900000000000025,9.67999999999999,8.649999999999991,-14.0,87.0,-19,216,0.42390876565295177,1.1365727260426586
lose,5.16,-11.75,7.670000000000003,8.180000000000009,8.629999999999995,6.3900000000000015,-17.0,703.0,-24,362,1.3558006343708529,1.8969815849294849
